Date,Time,Reading Index,Movement Value
19776,2015-02-06,17:03:47.337466,2
19777,2015-02-06,17:03:47.637261,0
19778,2015-02-06,17:03:47.937657,1
19779,2015-02-06,17:03:48.237712,2
19780,2015-02-06,17:03:48.537939,1
19781,2015-02-06,17:03:48.837806,0
19782,2015-02-06,17:03:49.138075,0
19783,2015-02-06,17:03:49.438141,0
19784,2015-02-06,17:03:49.738353,0
19785,2015-02-06,17:03:50.037446,0
19786,2015-02-06,17:03:50.337680,0
19787,2015-02-06,17:03:50.637603,3
19788,2015-02-06,17:03:50.937840,2
19789,2015-02-06,17:03:51.239110,0
19790,2015-02-06,17:03:51.539709,0
19791,2015-02-06,17:03:51.839458,0
19792,2015-02-06,17:03:52.139725,0
19793,2015-02-06,17:03:52.438552,0
19794,2015-02-06,17:03:52.738759,0
19795,2015-02-06,17:03:53.040152,2
19796,2015-02-06,17:03:53.339172,0
19797,2015-02-06,17:03:53.639202,2
19798,2015-02-06,17:03:53.939369,0
19799,2015-02-06,17:03:54.239532,0
19800,2015-02-06,17:03:54.540950,0
19801,2015-02-06,17:03:54.839874,2
19802,2015-02-06,17:03:55.140089,1
19803,2015-02-06,17:03:55.440208,0
19804,2015-02-06,17:03:55.740423,2
19805,2015-02-06,17:03:56.040509,2
19806,2015-02-06,17:03:56.340719,0
19807,2015-02-06,17:03:56.640841,1
19808,2015-02-06,17:03:56.941013,1
19809,2015-02-06,17:03:57.241188,1
19810,2015-02-06,17:03:57.541368,0
19811,2015-02-06,17:03:57.840254,0
19812,2015-02-06,17:03:58.141737,0
19813,2015-02-06,17:03:58.441994,0
19814,2015-02-06,17:03:58.741995,0
19815,2015-02-06,17:03:59.042315,0
19816,2015-02-06,17:03:59.342354,0
19817,2015-02-06,17:03:59.642638,1
19818,2015-02-06,17:03:59.942685,1
19819,2015-02-06,17:04:00.241582,0
19820,2015-02-06,17:04:00.541776,1
19821,2015-02-06,17:04:00.841968,1
19822,2015-02-06,17:04:01.142078,1
19823,2015-02-06,17:04:01.442394,1
19824,2015-02-06,17:04:01.743676,0
19825,2015-02-06,17:04:02.043953,0
19826,2015-02-06,17:04:02.344003,0
19827,2015-02-06,17:04:02.643054,0
19828,2015-02-06,17:04:02.943204,0
19829,2015-02-06,17:04:03.243277,0
19830,2015-02-06,17:04:03.543429,1
19831,2015-02-06,17:04:03.843844,1
19832,2015-02-06,17:04:04.143730,1
19833,2015-02-06,17:04:04.444221,3
19834,2015-02-06,17:04:04.744058,0
19835,2015-02-06,17:04:05.044308,2
19836,2015-02-06,17:04:05.344803,1
19837,2015-02-06,17:04:05.644824,1
19838,2015-02-06,17:04:05.945014,0
19839,2015-02-06,17:04:06.245204,0
19840,2015-02-06,17:04:06.545370,0
19841,2015-02-06,17:04:06.845697,0
19842,2015-02-06,17:04:07.145541,1
19843,2015-02-06,17:04:07.445896,0
19844,2015-02-06,17:04:07.745974,1
19845,2015-02-06,17:04:08.045046,0
19846,2015-02-06,17:04:08.345127,0
19847,2015-02-06,17:04:08.646480,0
19848,2015-02-06,17:04:08.946696,0
19849,2015-02-06,17:04:09.246856,0
19850,2015-02-06,17:04:09.547217,0
19851,2015-02-06,17:04:09.847349,0
19852,2015-02-06,17:04:10.147204,0
19853,2015-02-06,17:04:10.446419,0
19854,2015-02-06,17:04:10.746431,0
19855,2015-02-06,17:04:11.046734,2
19856,2015-02-06,17:04:11.346769,3
19857,2015-02-06,17:04:11.647085,1
19858,2015-02-06,17:04:11.947415,1
19859,2015-02-06,17:04:12.248358,1
19860,2015-02-06,17:04:12.547733,0
19861,2015-02-06,17:04:12.847867,1
19862,2015-02-06,17:04:13.147758,1
19863,2015-02-06,17:04:13.448078,1
19864,2015-02-06,17:04:13.748040,0
19865,2015-02-06,17:04:14.048096,0
19866,2015-02-06,17:04:14.348307,1
19867,2015-02-06,17:04:14.648413,1
19868,2015-02-06,17:04:14.948700,0
19869,2015-02-06,17:04:15.248743,0
19870,2015-02-06,17:04:15.548943,0
19871,2015-02-06,17:04:15.849110,0
19872,2015-02-06,17:04:16.149499,1
19873,2015-02-06,17:04:16.449546,0
19874,2015-02-06,17:04:16.749653,0
19875,2015-02-06,17:04:17.049788,0
19876,2015-02-06,17:04:17.350214,1
19877,2015-02-06,17:04:17.650072,0
19878,2015-02-06,17:04:17.949122,1
19879,2015-02-06,17:04:18.249143,1
19880,2015-02-06,17:04:18.549375,2
19881,2015-02-06,17:04:18.849470,1
19882,2015-02-06,17:04:19.150976,0
19883,2015-02-06,17:04:19.451085,0
19884,2015-02-06,17:04:19.751295,0
19885,2015-02-06,17:04:20.051424,0
19886,2015-02-06,17:04:20.350369,0
19887,2015-02-06,17:04:20.650488,0
19888,2015-02-06,17:04:20.950713,1
19889,2015-02-06,17:04:21.250827,0
19890,2015-02-06,17:04:21.551018,1
19891,2015-02-06,17:04:21.851162,1
19892,2015-02-06,17:04:22.151367,1
19893,2015-02-06,17:04:22.451512,1
19894,2015-02-06,17:04:22.751711,1
19895,2015-02-06,17:04:23.051814,0
19896,2015-02-06,17:04:23.352032,1
19897,2015-02-06,17:04:23.652145,1
19898,2015-02-06,17:04:23.952355,0
19899,2015-02-06,17:04:24.252486,0
19900,2015-02-06,17:04:24.552782,0
19901,2015-02-06,17:04:24.852778,1
19902,2015-02-06,17:04:25.153268,1
19903,2015-02-06,17:04:25.453144,1
19904,2015-02-06,17:04:25.752119,1
19905,2015-02-06,17:04:26.053587,0
19906,2015-02-06,17:04:26.353627,0
19907,2015-02-06,17:04:26.653936,0
19908,2015-02-06,17:04:26.953976,1
19909,2015-02-06,17:04:27.254205,0
19910,2015-02-06,17:04:27.554310,1
19911,2015-02-06,17:04:27.854642,2
19912,2015-02-06,17:04:28.153374,2
19913,2015-02-06,17:04:28.453546,1
19914,2015-02-06,17:04:28.753683,0
19915,2015-02-06,17:04:29.054013,1
19916,2015-02-06,17:04:29.354030,1
19917,2015-02-06,17:04:29.655724,0
19918,2015-02-06,17:04:29.956005,0
19919,2015-02-06,17:04:30.256321,0
19920,2015-02-06,17:04:30.555012,0
19921,2015-02-06,17:04:30.855047,1
19922,2015-02-06,17:04:31.155184,0
19923,2015-02-06,17:04:31.455497,1
19924,2015-02-06,17:04:31.755501,0
19925,2015-02-06,17:04:32.055973,0
19926,2015-02-06,17:04:32.355756,2
19927,2015-02-06,17:04:32.656128,1
19928,2015-02-06,17:04:32.956485,0
19929,2015-02-06,17:04:33.256724,0
19930,2015-02-06,17:04:33.556739,1
19931,2015-02-06,17:04:33.856973,2
19932,2015-02-06,17:04:34.156809,2
19933,2015-02-06,17:04:34.457162,0
19934,2015-02-06,17:04:34.757279,1
19935,2015-02-06,17:04:35.057560,0
19936,2015-02-06,17:04:35.357472,1
19937,2015-02-06,17:04:35.657767,0
19938,2015-02-06,17:04:35.956737,1
19939,2015-02-06,17:04:36.256791,0
19940,2015-02-06,17:04:36.558033,0
19941,2015-02-06,17:04:36.858221,0
19942,2015-02-06,17:04:37.158356,0
19943,2015-02-06,17:04:37.458545,0
19944,2015-02-06,17:04:37.758667,0
19945,2015-02-06,17:04:38.058860,0
19946,2015-02-06,17:04:38.357803,0
19947,2015-02-06,17:04:38.658366,0
19948,2015-02-06,17:04:38.958094,0
19949,2015-02-06,17:04:39.258326,0
19950,2015-02-06,17:04:39.558441,1
19951,2015-02-06,17:04:39.858613,0
19952,2015-02-06,17:04:40.160077,1
19953,2015-02-06,17:04:40.460191,0
19954,2015-02-06,17:04:40.759070,1
19955,2015-02-06,17:04:41.059269,1
19956,2015-02-06,17:04:41.359457,0
19957,2015-02-06,17:04:41.659600,0
19958,2015-02-06,17:04:41.959892,0
19959,2015-02-06,17:04:42.259912,0
19960,2015-02-06,17:04:42.560230,0
19961,2015-02-06,17:04:42.860244,1
19962,2015-02-06,17:04:43.160483,0
19963,2015-02-06,17:04:43.460958,1
19964,2015-02-06,17:04:43.760748,1
19965,2015-02-06,17:04:44.060928,1
19966,2015-02-06,17:04:44.361325,1
19967,2015-02-06,17:04:44.661295,1
19968,2015-02-06,17:04:44.961530,0
19969,2015-02-06,17:04:45.261569,2
19970,2015-02-06,17:04:45.561863,1
19971,2015-02-06,17:04:45.861902,2
19972,2015-02-06,17:04:46.160885,0
19973,2015-02-06,17:04:46.461017,1
19974,2015-02-06,17:04:46.761180,0
19975,2015-02-06,17:04:47.062624,0
19976,2015-02-06,17:04:47.362907,0
19977,2015-02-06,17:04:47.662923,0
19978,2015-02-06,17:04:47.963139,1
19979,2015-02-06,17:04:48.263234,0
19980,2015-02-06,17:04:48.562276,0
19981,2015-02-06,17:04:48.862313,0
19982,2015-02-06,17:04:49.162971,0
19983,2015-02-06,17:04:49.462658,1
19984,2015-02-06,17:04:49.762820,2
19985,2015-02-06,17:04:50.062987,1
19986,2015-02-06,17:04:50.363187,0
19987,2015-02-06,17:04:50.664739,2
19988,2015-02-06,17:04:50.963542,0
19989,2015-02-06,17:04:51.263639,0
19990,2015-02-06,17:04:51.563951,1
19991,2015-02-06,17:04:51.863997,2
19992,2015-02-06,17:04:52.164326,4
19993,2015-02-06,17:04:52.464754,2
19994,2015-02-06,17:04:52.764891,1
19995,2015-02-06,17:04:53.065075,0
19996,2015-02-06,17:04:53.365051,2
19997,2015-02-06,17:04:53.663862,1
19998,2015-02-06,17:04:53.965512,0
19999,2015-02-06,17:04:54.265749,0
20000,2015-02-06,17:04:54.565781,1
20001,2015-02-06,17:04:54.866198,1
20002,2015-02-06,17:04:55.166362,0
20003,2015-02-06,17:04:55.466522,0
20004,2015-02-06,17:04:55.766704,0
20005,2015-02-06,17:04:56.065474,1
20006,2015-02-06,17:04:56.365394,2
20007,2015-02-06,17:04:56.665751,1
20008,2015-02-06,17:04:56.966048,0
20009,2015-02-06,17:04:57.266334,1
20010,2015-02-06,17:04:57.567687,1
20011,2015-02-06,17:04:57.867614,0
20012,2015-02-06,17:04:58.167654,1
20013,2015-02-06,17:04:58.466927,1
20014,2015-02-06,17:04:58.766910,1
20015,2015-02-06,17:04:59.067308,1
20016,2015-02-06,17:04:59.367112,2
20017,2015-02-06,17:04:59.667419,1
20018,2015-02-06,17:04:59.967595,0
20019,2015-02-06,17:05:00.267880,0
20020,2015-02-06,17:05:00.567828,2
20021,2015-02-06,17:05:00.867957,2
20022,2015-02-06,17:05:01.168103,0
20023,2015-02-06,17:05:01.468271,1
20024,2015-02-06,17:05:01.768346,2
20025,2015-02-06,17:05:02.068511,0
20026,2015-02-06,17:05:02.368649,0
20027,2015-02-06,17:05:02.668872,3
20028,2015-02-06,17:05:02.968978,1
20029,2015-02-06,17:05:03.269217,2
20030,2015-02-06,17:05:03.568205,2
20031,2015-02-06,17:05:03.868421,0
20032,2015-02-06,17:05:04.168523,1
20033,2015-02-06,17:05:04.469977,1
20034,2015-02-06,17:05:04.770084,0
20035,2015-02-06,17:05:05.070279,0
20036,2015-02-06,17:05:05.370426,0
20037,2015-02-06,17:05:05.670903,1
20038,2015-02-06,17:05:05.969521,1
20039,2015-02-06,17:05:06.269799,0
20040,2015-02-06,17:05:06.569854,0
20041,2015-02-06,17:05:06.870081,1
20042,2015-02-06,17:05:07.170168,3
20043,2015-02-06,17:05:07.470403,0
20044,2015-02-06,17:05:07.770497,0
20045,2015-02-06,17:05:08.071939,0
20046,2015-02-06,17:05:08.370828,1
20047,2015-02-06,17:05:08.671031,1
20048,2015-02-06,17:05:08.971234,1
20049,2015-02-06,17:05:09.271336,1
20050,2015-02-06,17:05:09.571636,0
20051,2015-02-06,17:05:09.871793,1
20052,2015-02-06,17:05:10.171957,0
20053,2015-02-06,17:05:10.472071,1
20054,2015-02-06,17:05:10.772292,0
20055,2015-02-06,17:05:11.072342,1
20056,2015-02-06,17:05:11.371235,0
20057,2015-02-06,17:05:11.672692,0
20058,2015-02-06,17:05:11.973097,0
20059,2015-02-06,17:05:12.272997,0
20060,2015-02-06,17:05:12.573472,0
20061,2015-02-06,17:05:12.873321,0
20062,2015-02-06,17:05:13.173558,0
20063,2015-02-06,17:05:13.473673,0
20064,2015-02-06,17:05:13.772696,0
20065,2015-02-06,17:05:14.072750,1
20066,2015-02-06,17:05:14.372904,1
20067,2015-02-06,17:05:14.673090,4
20068,2015-02-06,17:05:14.974873,4
20069,2015-02-06,17:05:15.274789,3
20070,2015-02-06,17:05:15.575216,2
20071,2015-02-06,17:05:15.875134,1
20072,2015-02-06,17:05:16.173965,0
20073,2015-02-06,17:05:16.474078,0
20074,2015-02-06,17:05:16.774672,0
20075,2015-02-06,17:05:17.074778,2
20076,2015-02-06,17:05:17.374712,1
20077,2015-02-06,17:05:17.674889,1
20078,2015-02-06,17:05:17.975265,0
20079,2015-02-06,17:05:18.275338,0
20080,2015-02-06,17:05:18.575628,1
20081,2015-02-06,17:05:18.875519,1
20082,2015-02-06,17:05:19.176014,1
20083,2015-02-06,17:05:19.476171,0
20084,2015-02-06,17:05:19.776398,1
20085,2015-02-06,17:05:20.076356,0
20086,2015-02-06,17:05:20.376411,0
20087,2015-02-06,17:05:20.676767,0
20088,2015-02-06,17:05:20.976870,0
20089,2015-02-06,17:05:21.277012,0
20090,2015-02-06,17:05:21.576049,0
20091,2015-02-06,17:05:21.876110,1
20092,2015-02-06,17:05:22.177332,0
20093,2015-02-06,17:05:22.477904,0
20094,2015-02-06,17:05:22.777928,2
20095,2015-02-06,17:05:23.077974,0
20096,2015-02-06,17:05:23.378371,1
20097,2015-02-06,17:05:23.678099,2
20098,2015-02-06,17:05:23.977499,2
20099,2015-02-06,17:05:24.277263,1
20100,2015-02-06,17:05:24.577750,2
20101,2015-02-06,17:05:24.877659,1
20102,2015-02-06,17:05:25.177698,2
20103,2015-02-06,17:05:25.479161,0
20104,2015-02-06,17:05:25.779200,1
20105,2015-02-06,17:05:26.079748,0
20106,2015-02-06,17:05:26.378680,1
20107,2015-02-06,17:05:26.678509,1
20108,2015-02-06,17:05:26.978621,0
20109,2015-02-06,17:05:27.278816,1
20110,2015-02-06,17:05:27.578973,1
20111,2015-02-06,17:05:27.879185,1
20112,2015-02-06,17:05:28.179278,0
20113,2015-02-06,17:05:28.479565,1
20114,2015-02-06,17:05:28.779614,0
20115,2015-02-06,17:05:29.079895,0
20116,2015-02-06,17:05:29.380329,0
20117,2015-02-06,17:05:29.680157,1
20118,2015-02-06,17:05:29.980297,0
20119,2015-02-06,17:05:30.280471,1
20120,2015-02-06,17:05:30.580616,1
20121,2015-02-06,17:05:30.880845,0
20122,2015-02-06,17:05:31.180938,0
20123,2015-02-06,17:05:31.481229,1
20124,2015-02-06,17:05:31.780036,1
20125,2015-02-06,17:05:32.080262,1
20126,2015-02-06,17:05:32.381614,0
20127,2015-02-06,17:05:32.681913,2
20128,2015-02-06,17:05:32.981944,3
20129,2015-02-06,17:05:33.282102,2
20130,2015-02-06,17:05:33.582267,1
20131,2015-02-06,17:05:33.882414,0
20132,2015-02-06,17:05:34.181348,2
20133,2015-02-06,17:05:34.481641,1
20134,2015-02-06,17:05:34.781689,0
20135,2015-02-06,17:05:35.081972,0
20136,2015-02-06,17:05:35.382017,1
20137,2015-02-06,17:05:35.682208,1
20138,2015-02-06,17:05:35.983725,0
20139,2015-02-06,17:05:36.283752,1
20140,2015-02-06,17:05:36.582711,1
20141,2015-02-06,17:05:36.882837,2
20142,2015-02-06,17:05:37.183053,0
20143,2015-02-06,17:05:37.483304,1
20144,2015-02-06,17:05:37.783441,0
20145,2015-02-06,17:05:38.083506,0
20146,2015-02-06,17:05:38.383791,1
20147,2015-02-06,17:05:38.683826,0
20148,2015-02-06,17:05:38.984117,0
20149,2015-02-06,17:05:39.284167,1
20150,2015-02-06,17:05:39.584727,0
20151,2015-02-06,17:05:39.884640,1
20152,2015-02-06,17:05:40.185064,2
20153,2015-02-06,17:05:40.485133,0
20154,2015-02-06,17:05:40.785380,1
20155,2015-02-06,17:05:41.085438,1
20156,2015-02-06,17:05:41.385602,0
20157,2015-02-06,17:05:41.685639,0
20158,2015-02-06,17:05:41.984806,0
20159,2015-02-06,17:05:42.284984,1
20160,2015-02-06,17:05:42.585111,0
20161,2015-02-06,17:05:42.886478,2
20162,2015-02-06,17:05:43.186521,1
20163,2015-02-06,17:05:43.486797,1
20164,2015-02-06,17:05:43.787164,0
20165,2015-02-06,17:05:44.087277,0
20166,2015-02-06,17:05:44.385988,0
20167,2015-02-06,17:05:44.686211,2
20168,2015-02-06,17:05:44.986484,1
20169,2015-02-06,17:05:45.286672,1
20170,2015-02-06,17:05:45.586798,1
20171,2015-02-06,17:05:45.886965,0
20172,2015-02-06,17:05:46.187199,0
20173,2015-02-06,17:05:46.488152,0
20174,2015-02-06,17:05:46.787430,1
20175,2015-02-06,17:05:47.087672,0
20176,2015-02-06,17:05:47.387591,0
20177,2015-02-06,17:05:47.687685,0
20178,2015-02-06,17:05:47.988104,1
20179,2015-02-06,17:05:48.289203,0
20180,2015-02-06,17:05:48.588085,0
20181,2015-02-06,17:05:48.888481,1
20182,2015-02-06,17:05:49.188373,2
20183,2015-02-06,17:05:49.488569,1
20184,2015-02-06,17:05:49.787781,0
20185,2015-02-06,17:05:50.089014,2
20186,2015-02-06,17:05:50.389057,2
20187,2015-02-06,17:05:50.689322,2
20188,2015-02-06,17:05:50.989441,0
20189,2015-02-06,17:05:51.289596,1
20190,2015-02-06,17:05:51.589734,0
20191,2015-02-06,17:05:51.889939,0
20192,2015-02-06,17:05:52.188808,1
20193,2015-02-06,17:05:52.488966,0
20194,2015-02-06,17:05:52.789124,1
20195,2015-02-06,17:05:53.089416,0
20196,2015-02-06,17:05:53.390709,0
20197,2015-02-06,17:05:53.690995,1
20198,2015-02-06,17:05:53.991039,1
20199,2015-02-06,17:05:54.291262,2
20200,2015-02-06,17:05:54.590137,0
20201,2015-02-06,17:05:54.890327,1
20202,2015-02-06,17:05:55.190770,1
20203,2015-02-06,17:05:55.490681,0
20204,2015-02-06,17:05:55.790912,0
20205,2015-02-06,17:05:56.091015,1
20206,2015-02-06,17:05:56.391126,2
20207,2015-02-06,17:05:56.691351,2
20208,2015-02-06,17:05:56.991459,0
20209,2015-02-06,17:05:57.291673,0
20210,2015-02-06,17:05:57.591802,0
20211,2015-02-06,17:05:57.891986,0
20212,2015-02-06,17:05:58.192126,1
20213,2015-02-06,17:05:58.492331,1
20214,2015-02-06,17:05:58.792456,0
20215,2015-02-06,17:05:59.092672,0
20216,2015-02-06,17:05:59.392800,0
20217,2015-02-06,17:05:59.693122,0
20218,2015-02-06,17:05:59.991858,0
20219,2015-02-06,17:06:00.292145,1
20220,2015-02-06,17:06:00.593446,2
20221,2015-02-06,17:06:00.893718,0
20222,2015-02-06,17:06:01.193833,0
20223,2015-02-06,17:06:01.493962,0
20224,2015-02-06,17:06:01.794132,0
20225,2015-02-06,17:06:02.094263,0
20226,2015-02-06,17:06:02.393187,1
20227,2015-02-06,17:06:02.693469,0
20228,2015-02-06,17:06:02.993515,1
20229,2015-02-06,17:06:03.293726,1
20230,2015-02-06,17:06:03.593855,1
20231,2015-02-06,17:06:03.895443,0
20232,2015-02-06,17:06:04.195755,1
20233,2015-02-06,17:06:04.495962,1
20234,2015-02-06,17:06:04.794772,0
20235,2015-02-06,17:06:05.094967,2
20236,2015-02-06,17:06:05.395034,2
20237,2015-02-06,17:06:05.695264,1
20238,2015-02-06,17:06:05.995562,0
20239,2015-02-06,17:06:06.295514,0
20240,2015-02-06,17:06:06.595897,1
20241,2015-02-06,17:06:06.895788,0
20242,2015-02-06,17:06:07.196236,0
20243,2015-02-06,17:06:07.496292,0
20244,2015-02-06,17:06:07.796622,0
20245,2015-02-06,17:06:08.096652,0
20246,2015-02-06,17:06:08.396680,0
20247,2015-02-06,17:06:08.697123,0
20248,2015-02-06,17:06:08.997341,0
20249,2015-02-06,17:06:09.297453,0
20250,2015-02-06,17:06:09.597698,1
20251,2015-02-06,17:06:09.897450,1
20252,2015-02-06,17:06:10.196690,1
20253,2015-02-06,17:06:10.496720,1
20254,2015-02-06,17:06:10.797079,1
20255,2015-02-06,17:06:11.098104,0
20256,2015-02-06,17:06:11.398405,1
20257,2015-02-06,17:06:11.698449,0
20258,2015-02-06,17:06:11.998681,0
20259,2015-02-06,17:06:12.297717,0
20260,2015-02-06,17:06:12.598146,0
20261,2015-02-06,17:06:12.897831,0
20262,2015-02-06,17:06:13.198194,1
20263,2015-02-06,17:06:13.498216,1
20264,2015-02-06,17:06:13.798414,1
20265,2015-02-06,17:06:14.098517,1
20266,2015-02-06,17:06:14.399957,0
20267,2015-02-06,17:06:14.698856,0
20268,2015-02-06,17:06:14.999091,0
20269,2015-02-06,17:06:15.299177,1
20270,2015-02-06,17:06:15.599417,1
20271,2015-02-06,17:06:15.899509,1
20272,2015-02-06,17:06:16.199736,1
20273,2015-02-06,17:06:16.499868,1
20274,2015-02-06,17:06:16.800047,2
20275,2015-02-06,17:06:17.100171,1
20276,2015-02-06,17:06:17.400367,3
20277,2015-02-06,17:06:17.699263,0
20278,2015-02-06,17:06:18.000744,1
20279,2015-02-06,17:06:18.300969,2
20280,2015-02-06,17:06:18.601012,0
20281,2015-02-06,17:06:18.901286,0
20282,2015-02-06,17:06:19.201354,2
20283,2015-02-06,17:06:19.501631,1
20284,2015-02-06,17:06:19.801683,0
20285,2015-02-06,17:06:20.100581,1
20286,2015-02-06,17:06:20.400778,0
20287,2015-02-06,17:06:20.700962,0
20288,2015-02-06,17:06:21.001084,0
20289,2015-02-06,17:06:21.302624,1
20290,2015-02-06,17:06:21.602677,0
20291,2015-02-06,17:06:21.902960,2
20292,2015-02-06,17:06:22.203007,1
20293,2015-02-06,17:06:22.502043,0
20294,2015-02-06,17:06:22.802210,0
20295,2015-02-06,17:06:23.102261,0
20296,2015-02-06,17:06:23.402431,0
20297,2015-02-06,17:06:23.702848,0
20298,2015-02-06,17:06:24.002744,0
20299,2015-02-06,17:06:24.303038,0
20300,2015-02-06,17:06:24.603202,0
20301,2015-02-06,17:06:24.903427,1
20302,2015-02-06,17:06:25.203544,0
20303,2015-02-06,17:06:25.503751,0
20304,2015-02-06,17:06:25.803861,0
20305,2015-02-06,17:06:26.104050,1
20306,2015-02-06,17:06:26.404197,1
20307,2015-02-06,17:06:26.704879,1
20308,2015-02-06,17:06:27.004838,1
20309,2015-02-06,17:06:27.305110,1
20310,2015-02-06,17:06:27.603619,0
20311,2015-02-06,17:06:27.903915,0
20312,2015-02-06,17:06:28.203936,1
20313,2015-02-06,17:06:28.505659,1
20314,2015-02-06,17:06:28.805710,0
20315,2015-02-06,17:06:29.105807,0
20316,2015-02-06,17:06:29.406230,1
20317,2015-02-06,17:06:29.706470,1
20318,2015-02-06,17:06:30.005199,2
20319,2015-02-06,17:06:30.305387,2
20320,2015-02-06,17:06:30.605422,1
20321,2015-02-06,17:06:30.905673,0
20322,2015-02-06,17:06:31.205772,2
20323,2015-02-06,17:06:31.506224,2
20324,2015-02-06,17:06:31.807704,0
20325,2015-02-06,17:06:32.107460,1
20326,2015-02-06,17:06:32.406644,0
20327,2015-02-06,17:06:32.706883,0
20328,2015-02-06,17:06:33.007099,0
20329,2015-02-06,17:06:33.307020,0
20330,2015-02-06,17:06:33.607367,1
20331,2015-02-06,17:06:33.907221,0
20332,2015-02-06,17:06:34.207638,0
20333,2015-02-06,17:06:34.507607,2
20334,2015-02-06,17:06:34.808046,0
20335,2015-02-06,17:06:35.107779,1
20336,2015-02-06,17:06:35.407963,1
20337,2015-02-06,17:06:35.708086,0
20338,2015-02-06,17:06:36.008374,1
20339,2015-02-06,17:06:36.308562,1
20340,2015-02-06,17:06:36.608703,1
20341,2015-02-06,17:06:36.908738,1
20342,2015-02-06,17:06:37.208978,1
20343,2015-02-06,17:06:37.509070,0
20344,2015-02-06,17:06:37.808067,1
20345,2015-02-06,17:06:38.108138,1
20346,2015-02-06,17:06:38.408356,0
20347,2015-02-06,17:06:38.708490,0
20348,2015-02-06,17:06:39.009944,0
20349,2015-02-06,17:06:39.310078,1
20350,2015-02-06,17:06:39.610307,1
20351,2015-02-06,17:06:39.910394,1
20352,2015-02-06,17:06:40.209392,0
20353,2015-02-06,17:06:40.509606,0
20354,2015-02-06,17:06:40.809712,0
20355,2015-02-06,17:06:41.109800,1
20356,2015-02-06,17:06:41.410005,0
20357,2015-02-06,17:06:41.710140,1
20358,2015-02-06,17:06:42.010356,1
20359,2015-02-06,17:06:42.311722,2
20360,2015-02-06,17:06:42.610711,1
20361,2015-02-06,17:06:42.910792,1
20362,2015-02-06,17:06:43.211098,2
20363,2015-02-06,17:06:43.511153,0
20364,2015-02-06,17:06:43.811371,1
20365,2015-02-06,17:06:44.111457,1
20366,2015-02-06,17:06:44.411645,1
20367,2015-02-06,17:06:44.711816,0
20368,2015-02-06,17:06:45.012274,0
20369,2015-02-06,17:06:45.312137,0
20370,2015-02-06,17:06:45.611120,0
20371,2015-02-06,17:06:45.912573,0
20372,2015-02-06,17:06:46.212627,0
20373,2015-02-06,17:06:46.512924,0
20374,2015-02-06,17:06:46.812979,0
20375,2015-02-06,17:06:47.113195,1
20376,2015-02-06,17:06:47.414722,0
20377,2015-02-06,17:06:47.713493,1
20378,2015-02-06,17:06:48.012397,1
20379,2015-02-06,17:06:48.312536,0
20380,2015-02-06,17:06:48.612721,1
20381,2015-02-06,17:06:48.912977,0
20382,2015-02-06,17:06:49.213293,0
20383,2015-02-06,17:06:49.514728,3
20384,2015-02-06,17:06:49.814917,1
20385,2015-02-06,17:06:50.115041,1
20386,2015-02-06,17:06:50.413714,1
20387,2015-02-06,17:06:50.713929,0
20388,2015-02-06,17:06:51.014046,1
20389,2015-02-06,17:06:51.314233,1
20390,2015-02-06,17:06:51.614630,1
20391,2015-02-06,17:06:51.914800,1
20392,2015-02-06,17:06:52.214983,0
20393,2015-02-06,17:06:52.515122,0
20394,2015-02-06,17:06:52.815302,0
20395,2015-02-06,17:06:53.115464,0
20396,2015-02-06,17:06:53.415498,0
20397,2015-02-06,17:06:53.715904,1
20398,2015-02-06,17:06:54.015939,1
20399,2015-02-06,17:06:54.316160,1
20400,2015-02-06,17:06:54.616172,1
20401,2015-02-06,17:06:54.916389,1
20402,2015-02-06,17:06:55.216806,1
20403,2015-02-06,17:06:55.516798,0
20404,2015-02-06,17:06:55.815631,2
20405,2015-02-06,17:06:56.115849,0
20406,2015-02-06,17:06:56.417334,2
20407,2015-02-06,17:06:56.717647,0
20408,2015-02-06,17:06:57.017842,0
20409,2015-02-06,17:06:57.317717,1
20410,2015-02-06,17:06:57.617753,0
20411,2015-02-06,17:06:57.917895,0
20412,2015-02-06,17:06:58.217223,1
20413,2015-02-06,17:06:58.517434,1
20414,2015-02-06,17:06:58.817545,1
20415,2015-02-06,17:06:59.117459,2
20416,2015-02-06,17:06:59.417575,0
20417,2015-02-06,17:06:59.717790,0
20418,2015-02-06,17:07:00.019124,0
20419,2015-02-06,17:07:00.319183,1
20420,2015-02-06,17:07:00.618095,0
20421,2015-02-06,17:07:00.918249,0
20422,2015-02-06,17:07:01.218496,0
20423,2015-02-06,17:07:01.518582,0
20424,2015-02-06,17:07:01.818898,0
20425,2015-02-06,17:07:02.118910,0
20426,2015-02-06,17:07:02.419203,1
20427,2015-02-06,17:07:02.719253,0
20428,2015-02-06,17:07:03.019533,1
20429,2015-02-06,17:07:03.319705,1
20430,2015-02-06,17:07:03.619796,2
20431,2015-02-06,17:07:03.919892,1
20432,2015-02-06,17:07:04.220340,1
20433,2015-02-06,17:07:04.520257,1
20434,2015-02-06,17:07:04.820475,1
20435,2015-02-06,17:07:05.120568,0
20436,2015-02-06,17:07:05.421111,0
20437,2015-02-06,17:07:05.720933,0
20438,2015-02-06,17:07:06.019952,0
20439,2015-02-06,17:07:06.319987,0
20440,2015-02-06,17:07:06.620185,0
